5139	呂氏(王覃妻)	0.000546069
14111	陸廣	0.000543913
26307	趙宗史	0.000542605
10532	趙宗述	0.000540861
941	龔原	0.000538579
5011	王文淑	0.000538579
14787	趙世耀	0.000537153
5133	狄氏(王罕妻)	0.000527859
11697	高遵裕	0.000524011
50398	趙世邁	0.000518574
7074	杜樞	0.000517197
5085	陳氏(呂升卿妻)	0.00051623
14381	陳世昌	0.000516183
5212	錢氏(潘興嗣妻)	0.000513827
18873	吳蕃	0.000511196
37492	李氏(趙宗景妻)	0.000510726
24383	趙仲侔	0.000505667
7099	楊忱	0.000505606
13531	盛仲孫	0.000501738
7186	鄭民彝	0.000501476
12755	鄭民度	0.000501476
5028	李氏(鄭戩妻)	0.000501476
195	張吉甫	0.00049896
25654	謝季康	0.00049609
7119	晁仲衍	0.00049463
25034	龔大壯	0.000494307
12272	蕭化基	0.000492285
27109	楊公適	0.000492234
21167	杜炤	0.000490526
15854	郟僑	0.000487407
3708	彭汝霖	0.000485882
34020	令狐俅	0.000483903
21591	張子方	0.000481538
5393	陳氏(賈昌朝妻)	0.000481183
14921	趙承裔	0.000481038
11753	賈圭	0.000480608
3650	呂諒卿	0.000478658
25664	趙世崇	0.00047827
5130	劉氏(王贄妻)	0.000477481
5101	翟氏(翟希言女)	0.000477049
16400	周常	0.00047351
1443	沈起	0.000472729
18647	許恢	0.000471936
14104	章發	0.000471408
34797	釋文瑩	0.000471087
7012	章甫	0.00047108
5031	朱氏(馮京母)	0.000470436
21364	蔡煜	0.000468254
4020	吳蕡	0.000468148
15490	馬存	0.000465219
1236	劉定	0.000464072
41743	吳執中	0.000463824
5399	齊氏	0.000463243
44896	夏侯旄	0.000462387
22230	王君玉	0.000462227
1048	李寬	0.000462204
152	錢遹	0.000461758
13251	劉斁	0.000461494
1174	林顏	0.000460853
27580	汪澥	0.000459232
40401	釋贊元	0.000458924
21944	王安仁	0.000458924
3054	陳之祥	0.000458017
3799	宋保國	0.000458017
18436	宋敏修	0.000457337
18537	謝景回	0.000456874
13916	張戩	0.000455692
1036	李徽之	0.000455484
3307	傅立	0.000454969
1073	李深	0.000451014
5381	賀氏(程師孟妻)	0.000448423
19830	危固	0.000447397
55	陳繹	0.000444836
21004	施辯	0.000444585
16594	楊申	0.000444111
10346	汪元吉	0.00044388
25051	蔡克明	0.000442886
4217	向氏(趙頊皇后)	0.000437629
27578	孟厚	0.000437213
21700	魏泰	0.00043608
26334	梁師孟	0.000435346
16960	邵炳	0.000433919
39847	朱從道	0.000433919
11942	刁紡	0.000431953
45753	張谷	0.000431884
17743	陳薦	0.000427701
3791	宋慶曾	0.000427017
15151	李伉	0.00042655
24894	吳處厚	0.000425779
15155	李修	0.000423088
1671	曹穎叔	0.000412384
42912	胡恢	0.000411444
11490	林伸	0.000408423
21484	譚昉	0.000388705
20839	邵潛	0.000387075
5266	陳氏(韓宗恕妻)	0.000383169
1273	盧秉	0.000381323
694	侯叔獻	0.000381323
1683	崔遹	0.000366699
12127	王東珣	0.000362693
20228	劉淮夫	0.000358591
3269	鄭景平	0.000352379
21349	孫适	0.000352379
25665	趙令蠙	0.000347096
25662	趙隆	0.000347096
1452	沈立	0.000347096
22612	楊作	0.000347096
3675	梅正臣	0.000347096
25660	朱定國	0.000347096
26913	劉輝	0.000347096
40864	李憲	0.000342001
3825	唐既	0.000342001
1087	李竦	0.000336467
42278	林絢	0.000336301
17819	王厚	0.000333943
5017	魏氏(趙守節妻)	0.000330476
50934	趙從贄	0.000330476
26634	趙世靜	0.000330476
14625	趙世昌	0.000330476
22159	趙世延	0.000330476
5019	賈氏(趙宗旦妻)	0.000330476
1765	王琪	0.000330476
19735	李丕旦	0.000330476
37485	郝氏(趙仲愈妻)	0.000329902
14737	趙克勤	0.000329902
26576	趙仲來	0.000329902
1348	馬玘	0.000318499
14607	陳度	0.000318499
3056	陳執禮	0.000318499
3058	陳之元	0.000318499
16211	錢景諶	0.000318499
27097	鄭詒	0.000318499
11030	鄭蒨	0.000318499
20849	邵景先	0.000318499
25979	趙宗辯	0.000318499
11337	薛利和	0.000318499
19350	葛良嗣	0.000318499
573	范峋	0.000318499
43344	胡舜元	0.000318499
14074	章友直	0.000318499
21072	石賡	0.000318499
7374	王逢	0.000318499
5026	王氏(周彥先妻)	0.000318499
38062	王師錫	0.000318499
3970	王伯起	0.000318499
26610	王介	0.000318499
3623	樓郁	0.000318499
5354	楊氏(孫昌齡母)	0.000318499
42396	林肇	0.000318499
19561	李璋	0.000318499
12313	李定	0.000318499
11247	方惟深	0.000318499
27115	張祹	0.000318499
7174	張瑗	0.000318499
13578	張幾	0.000318499
29551	吳豪	0.000318499
11941	刁繹	0.000318499
11940	刁A	0.000318499
24919	鄧孝甫	0.000317878
12044	蔡覲	0.000317878
1902	王祖道	0.000317878
8160	溫益	0.000317878
25143	沈畸	0.000317878
16049	江公望	0.000317878
33331	李元膺	0.000317878
39381	朱沖	0.000317878
11214	方通	0.000317878
11213	方价	0.000317878
283	張綬	0.000317878
3887	鄒極	0.000308439
13264	劉贄	0.000308439
26109	陳愷	0.000306747
2050	葉康直	0.000306747
16701	朱肱	0.000306747
1658	蔡碩	0.000304948
12100	蔡延禧	0.000304922
16981	李昭遠	0.000304922
47707	陳大卞	0.000296003
545	莊徽	0.000296003
16671	朱紱	0.000296003
13012	余爽	0.000296003
