5336	李氏(趙克戒妻)	0.000577825
20035	趙克戒	0.000577825
22106	聞人安道	0.000577284
649	韓繹	0.000573947
18843	錢世雄	0.000572034
20420	劉和叔	0.000571947
13213	毛維瞻	0.000571797
742	徐常	0.00056919
44601	孫勰	0.000566591
1645	蔡承禧	0.000564142
3649	呂夏卿	0.000563707
38457	文務光	0.000563654
13798	王直方	0.000563603
1835	王逵	0.000562902
14043	章岷	0.000562861
10468	趙從質	0.000562505
45542	許奉世	0.00056067
7017	趙㞦	0.000559872
164	楚建中	0.000557746
3283	范百嘉	0.000555409
8030	鄭雍	0.000554068
17177	馮行己	0.000553569
10220	張文蔚	0.000551963
21239	蘇堅	0.000551816
15172	陳確	0.000548894
15171	陳奭	0.000548894
25663	趙君章	0.000545964
19935	趙世哲	0.000545805
3009	常溥	0.00054523
5118	富氏(富言女)	0.000543338
27110	張文剛	0.000542202
5107	蒲氏(蘇不欺妻)	0.000537922
14112	陸廙	0.000530576
27114	張先	0.000526296
5319	李氏(趙仲炎妻)	0.000525009
5049	趙氏(向傳範妻)	0.000522537
25059	陳衍	0.000522423
5320	高氏(趙世顒妻)	0.000520607
24489	單鍔	0.000514353
24488	單錫	0.000514353
15947	孔夷	0.00051405
50638	趙克闢	0.00051149
37823	華氏(王沖妻)	0.000510799
14711	慎暠	0.000508711
7011	張諷	0.000507145
10622	劉蒙	0.000507029
44109	辜氏(俞充母)	0.000503706
26451	吳師孟	0.000500069
5230	李氏(魯有開妻)	0.000497183
3022	晁端仁	0.000494715
5001	公孫氏(晁仲參妻)	0.000494715
45189	張氏(晏成裕妻)	0.00049416
402	趙揚	0.000492229
5314	呂氏(任孜妻)	0.000488725
1300	呂居簡	0.000488578
38865	司馬亮	0.000487555
16827	李端愿	0.000487395
700	夏倚	0.000486285
21796	連庠	0.000485004
487	周沆	0.000484907
1890	王得臣	0.000483046
42428	林修	0.000480974
1725	杜植	0.000480171
7250	胡湘	0.000479905
36598	趙宗嚴	0.000476147
10943	趙宗藎	0.000475744
311	張次山	0.000475106
27081	陳迪	0.00047366
23094	黎錞	0.000471989
3838	田京	0.00047103
899	寇平	0.000470884
874	任顓	0.000470013
20911	丁伯初	0.00046901
40436	杜敏求	0.000468836
11423	方叔完	0.00046721
1674	岑象求	0.000467009
22350	吳幾復	0.000462629
44958	党光嗣	0.000462279
18268	仲訥	0.000462204
15992	黃隱	0.000461093
27071	趙宗顏	0.000459278
40693	釋曇穎	0.000455112
10211	王當	0.000454985
39297	丘濬	0.000452551
10660	劉涇	0.000451381
3914	杜欽卨	0.000451244
722	蕭世京	0.00045076
1840	王古	0.00045076
7173	張彥博	0.000449407
5134	吳氏(王益妻)	0.000449407
3153	張氏(趙禎妃)	0.000448726
1660	蔡天申	0.000448644
11677	高公紀	0.000447852
20279	劉定國	0.000447684
3790	宋喬年	0.000446213
16485	周源	0.000445122
2133	王臨	0.000444768
1556	宋昌言	0.000444299
5038	程氏(韓縝妻)	0.000443606
43107	周穎	0.000442541
5073	黃氏(林高妻)	0.000441636
26648	趙岯	0.000440823
685	何郯	0.000439458
3771	蘇迨	0.000439454
21803	祖無頗	0.000436282
5035	范氏(韓絳妻)	0.000435943
17158	宇文之邵	0.000435392
5058	孫氏(黃庭堅妻)	0.000435286
3333	郝戭	0.000435191
36382	楊褒	0.000434907
602	方澤	0.000433258
14483	謝伯初	0.000433256
53419	釋省聰	0.000432856
53644	釋惠辯	0.000432856
27127	釋惟簡	0.000432856
24996	蕭刓	0.000432856
5108	王弗	0.000432856
16054	巢谷	0.000432856
42408	孟德	0.000432856
7129	陳侗	0.000431559
298	張燾	0.000430842
3977	王慎言	0.000430469
237	張徽	0.000430469
317	張問	0.000430469
996	李植	0.000430027
40844	杜輿	0.000428635
3380	徐師回	0.000428309
20025	李純中	0.000427505
2092	虞策	0.000425478
1538	孫朴	0.00042454
19226	王箴	0.000424085
11645	蘇嘉	0.000422086
16365	莫砥	0.000386281
18884	胡僧孺	0.000361829
3023	晁端禮	0.000361829
16879	朱光裔	0.000361761
25303	馮正符	0.000358154
17417	鮑宗師	0.000342312
16467	馮	0.000342312
14667	鄭价	0.000342312
20300	趙世永	0.000342312
26291	王知和	0.000342312
26285	王仲莊	0.000342312
26950	張孜	0.000342312
5181	康氏(趙允成妻)	0.000342312
3881	崔著	0.000342312
41312	吳及	0.000342312
26302	吳僅	0.000342312
678	何中立	0.000342312
15061	陳習	0.000339106
24728	趙薦	0.000339106
13975	費琦	0.000339106
45134	章詧	0.000339106
3100	程濬	0.000339106
21095	石洵直	0.000339106
19273	楊宗惠	0.000339106
40369	李逢	0.000339106
26437	李慎思	0.000339106
19503	李彤	0.000339106
13496	常珙	0.000339106
7114	龔宗元	0.000332811
3669	馬永譽	0.000332811
16286	錢羔羊	0.000332811
27029	沈振	0.000332811
27025	李忠輔	0.000332811
14935	趙承操	0.000332044
26059	趙克頠	0.000332044
15986	趙克蕭	0.000332044
50629	趙克絢	0.000332044
26359	趙克構	0.000332044
21460	趙克廣	0.000332044
25512	趙克基	0.000332044
17769	趙克協	0.000332044
5416	張氏(趙承訓妻)	0.000332044
3510	李夔	0.000325349
19341	高士權	0.000319517
5012	魏氏(張沔妻)	0.000315574
26366	蔡某	0.000310728
19098	皇甫鑑	0.000310728
16251	楊璵	0.000310728
16421	周喻	0.000310728
1261	羅拯	0.000309422
1350	馬默	0.000308538
7009	錢象先	0.000308538
25873	趙宗回	0.000308538
16808	趙允迪	0.000308538
25162	趙世謐	0.000308538
7019	嵇穎	0.000308538
27077	呂昌齡	0.000308538
7103	葉唐稷	0.000306951
13057	黃渭	0.000306571
14386	陳漢卿	0.000306571
14375	陳之方	0.000306571
947	郭輔	0.000306571
44860	郝質	0.000306571
14622	趙世融	0.000306571
15239	趙世宣	0.000306571
11979	許昌齡	0.000306571
51123	裴煜	0.000306571
18734	薛長孺	0.000306571
18735	薛良孺	0.000306571
7108	薛仲孺	0.000306571
5223	米氏(趙從恪妻)	0.000306571
1455	沈邈	0.000306571
12216	歐陽昞	0.000306571
42188	楊天惠	0.000306571
26119	方端	0.000306571
17031	方楷	0.000306571
14240	折繼長	0.000306571
5168	慕容氏(趙從藹妻)	0.000306571
46326	徐無黨	0.000306571
5152	張氏(楊大雅妻)	0.000306571
295	張唐民	0.000306571
41461	吳天常	0.000306571
1227	劉湜	0.000306571
552	仲簡	0.000306571
38009	于世封	0.000306571
85	陳述古	0.000305461
17286	趙令超	0.000305461
7109	薛儀	0.000305461
1405	皮公弼	0.000305461
38104	王大臨	0.000305461
25036	歐陽中立	0.000305461
5032	楊氏(韓瀆妻)	0.000305461
1033	李絢	0.000305461
1006	李周	0.000305461
25090	張茂則	0.000305461
27039	張子充	0.000305461
213	張中庸	0.000305461
1536	孫路	0.000305461
42421	孟翱	0.000305461
21213	司馬里	0.000305461
21217	司馬宣	0.000305461
1225	劉忱	0.000305461
12291	蕭陟	0.000302527
44608	孫億	0.000302527
1287	陸師閔	0.000299973
53255	釋克文	0.000299973
19221	王東美	0.000299973
197	張頡	0.000299973
15878	閭丘孝終	0.000295749
19167	蘇邁	0.000295749
131	程筠	0.000295749
5109	王閏之	0.000295749
11204	林豫	0.000295749
44122	俞括	0.000295749
14220	陳造	0.000292797
12761	鄭條	0.000292517
43157	耶律宗真	0.000292517
40429	釋慧南	0.000291202
19042	黃伸	0.000290143
1368	明鎬	0.000290143
